,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
477,Vice President of Finance,$65K - $121K (Glassdoor est.),"Casetext is a fast-growing legal technology company tackling the $6 billion U.S. legal research market and advancing the cause of justice by empowering all attorneys to provide high-quality, efficient, and affordable representation to their clients. Our award winning research platform helps millions of users access and understand the law every month, and our AI-powered search tools are at the cutting edge of search technology. Casetext is backed by Union Square Ventures, Canvas Ventures, 8VC, Y Combinator and Touchdown Ventures.
Casetext is seeking a Vice President of Finance to drive financial and strategic leadership across our business. You will lead all core finance activities, building operational excellence into how we approach accounting, reporting, financial operations, and financial planning. As a member of our executive team and in partnership with the board, you will inform how we strategically budget for growth as we scale our business and launch new product offerings. You will be responsible for managing the company’s cash flow, maintaining compliance with tax and audit requirements, and ensuring that our revenues, vendor bills, and other company expenses are properly invoiced, collected, and reported. This role reports to Casetext’s co-founder and COO.",-1,"Casetext, Inc.",Remote,-1,-1,-1,-1,-1,-1
478,S& Financial Services Corp Strategy Manager,$65K - $121K (Glassdoor est.),"A career within Corporate and Business Strategy services, will provide you with the opportunity to help our clients solve their toughest problems and seize essential advantages by defining and evaluating strategies of all types. We analyse business and market trends to explore new approaches that help our clients make tough choices and surpass the competition. At both the business unit and corporate level, we help organisations with organic enterprise growth, pricing and profitability, shareholder value, and sustainable corporate strategies.

To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional; our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.

As a Manager, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:

Develop new skills outside of comfort zone.
Act to resolve issues which prevent the team working effectively.
Coach others, recognise their strengths, and encourage them to take ownership of their personal development.
Analyse complex ideas or proposals and build a range of meaningful recommendations.
Use multiple sources of information including broader stakeholder views to develop solutions and recommendations.
Address sub-standard work or work that does not meet firm's/client's expectations.
Use data and insights to inform conclusions and support decision-making.
Develop a point of view on key global trends, and how they impact clients.
Manage a variety of viewpoints to build consensus and create positive outcomes for all parties.
Simplify complex messages, highlighting and summarising key points.
Uphold the firm's code of ethics and business conduct.



Bachelor Degree


5 year(s)



Master of Business Administration


Minimum of 7 years of strategy consulting or industry consulting experience preferred

Demonstrates intimate knowledge and/or a proven record of success in the Financial Services industry (Banking & Capital Markets, Asset & Wealth Management), either in professional consulting services or corporate roles, including:

Demonstrates extensive knowledge of and/or success in professional services or corporate roles, helping companies define and evaluate corporate and business unit strategies and investment portfolios, reflecting market, competitive and other external drivers. Specific areas of focus include Corporate Strategy, Business Strategy, Deals Strategy, Digital Strategy, and Not for Profit Strategy.

Demonstrates extensive leadership, strategic and creative thinking, problem solving, individual initiative, and the following abilities:

Building productive and collaborative relationships with team members and proactively providing and seeking guidance, clarification, and feedback;

Managing a team to a successful project conclusion through problem solving global, enterprise-wide strategy issues;

building, maintaining, and utilizing networks of client relationships;

Communicating effectively in an organized and knowledgeable manner in written and verbal formats; and,

Conducting and managing market research and quantitative and qualitative analyses, including the timely synthesis of complex data into meaningful insights, and the ability to readily grasp analytical frameworks and employ them effectively to either qualitative or quantitative evidence.

For positions in Colorado, visit the following link for information related to Colorado's Equal Pay for Equal Work Act: https://pwc.to/coloradoadvisorymanager .

All qualified applicants will receive consideration for employment at PwC without regard to race; creed; color; religion; national origin; sex; age; disability; sexual orientation; gender identity or expression; genetic predisposition or carrier status; veteran, marital, or citizenship status; or any other status protected by law. PwC is proud to be an affirmative action and equal opportunity employer.
PwC does not intend to hire experienced or entry level job seekers who will need, now or in the future, PwC sponsorship through the H-1B lottery, except as set forth within the following policy: https://pwc.to/H-1B-Lottery-Policy

For positions based in San Francisco, consideration of qualified candidates with arrest and conviction records will be in a manner consistent with the San Francisco Fair Chance Ordinance. 249575

Please note that, at this time, to be in-person at a PwC office, client location or PwC-sponsored events, you must be fully vaccinated against COVID-19.

#LI-Remote",3.9,"PwC
3.9","New York, NY",10000+ Employees,1998,Company - Private,Consulting,Business Services,$5 to $10 billion (USD)
479,Financial Planning & Analysis Manager,$65K - $121K (Glassdoor est.),"ABOUT THE TEAM YOU WILL BE JOINING:
High growth distribution and retail services-related organization with a leadership team with demonstrated success in their industry
$700M organization experiencing high growth and seeking talent who can advance to the rapid pace of the company’s growth
WHAT THIS COMPANY OFFERS YOU:
This role serves as the trusted business advisor to the three Region Vice Presidents (RVP) and their direct reports
You will be the bridge between operations and sources of capital serving to link these two areas",4.4,"AccruePartners
4.4","Charlotte, NC",51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
480,Financial Planning and Analysis Manager,$65K - $121K (Glassdoor est.),"In the spirit of collaboration, excellence, and innovation, we at Linc housing are committed to building and preserving housing that is affordable, environmentally sustainable and a catalyst for community improvement. Our team works hard to address California’s homelessness crisis by building supportive housing and addressing the affordable housing needs of California’s diverse population.
We are proud of and inspired by our mission to build communities and strengthen neighborhoods for people underserved by the marketplace. Our feats could not have been achieved without the resilience and drive for excellence put forth by our team. If you are interested in joining a team of dedicated, caring, and talented individuals inspired to make change, you have found the right place.
Position Title: Financial Planning & Analysis Manager",3.8,"Linc Housing Corporation
3.8","Long Beach, CA",1 to 50 Employees,-1,Nonprofit Organization,-1,-1,$1 to $5 million (USD)
481,"Manager, Financial Reporting and Analysis",$65K - $121K (Glassdoor est.),"SUMMARY: Manages corporate accounting and finance activities related to financial reporting, forecasting and analysis.
COMPANY DESCRIPTION:
$80 million importer, value-added distributor and manufacturer of colorants, waxes and other specialty chemicals
Four distinct business units including a $10 million operation in Canada Operates on Oracle’s NetSuite ERP system
Growing 10+% annually and in search of acquisitions
Private equity-owned
Based in Glendale Heights, Illinois",-1,Vivify Specialty Ingredients,"Glendale Heights, IL",-1,-1,-1,-1,-1,-1
482,M&A Integration and Financial Planning Manager,$65K - $121K (Glassdoor est.),"M&A Integration and Financial Planning Manager
Overview: A key component of this role is to ensure that new acquisitions are successfully onboarded, integrated and processes transitioned from the acquired business to a central/regional finance function. The organization is highly acquisitive, carrying out numerous transactions a year. The position will also take lead on the execution of other finance transformation initiatives within the Region as they arise and will be ultimately responsible for managing and executing on the migration of newly acquired businesses to finance systems, processes, governance, and policies.
Key Responsibilities:
FP&A:",-1,"Sila Services, LLC","Boston, MA",-1,-1,-1,-1,-1,-1
483,"Manager, Licensing Financial Analysis",$65K - $121K (Glassdoor est.),"POSITION SUMMARY: Conduct financial and operational analysis for all areas of licensing. Review financial data to understand and communicate key variances in historical reporting and create and present forecast and budget packages. Assist management at various stages of licensing negotiations.


LOCATION: Nashville, TN office. Effective November 1, this position will report to the office (2) days per week and work remotely for (3) days a week for the remainder of 2021. Effective January 1, this position will report to the TN office Monday-Thursday and work remotely on Fridays until further notice.
FUNCTIONS OF THE JOB:",3.5,"Broadcast Music, Inc
3.5","Nashville, TN",501 to 1000 Employees,1939,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
484,Manager Finance Planning and Analysis,$65K - $121K (Glassdoor est.),"Financial Planning and Analysis Manager
At Sims Lifecycle Services, we believe progress is driven by our people. If you are set on making real change for tomorrow, we have the scale, resources, and ambition to make it happen now.
Now’s an extraordinary time to work with us. SLS is the global leader in circular cloud solutions. We will continue to drive circular economy initiatives with our clients to improve environmental outcomes and business results.
We’re looking for a highly motivated Finance Leader to work closely with the SLS Executive Team on growth and business improvement initiatives. Reporting to the SLS CFO the Manager Financial Planning & Analysis will be responsible for leading the US financial planning and analysis team by providing actionable insights and recommendations across the entire SLS business.",4.0,"Sims Lifecycle Services
4.0","West Chicago, IL",Unknown,-1,Unknown,-1,-1,Unknown / Non-Applicable
485,Director of Financial Planning and Analysis,$65K - $121K (Glassdoor est.),"Job Summary:
The position of Director of Financial Planning and Analysis is exempt from the overtime provi­sions of the Federal Fair Labor Standards Act and shall not be entitled to overtime compensation for hours worked in excess of 40 in any one work week.
The Director of Financial Planning and Analysis shall be accountable to and supervised by the CFO.
Ferraro Foods is a $1 billion revenue Italian fine foods distributor serving select chains, Italian restaurants, and the pizzeria segment. Ferraro Foods has a robust acquisition pipeline and will be an active acquirer over the next 2 years. The Director of FP&A role is responsible for leading the preparation of the annual budget, the projection of operating results, and the long-term financial projection for Ferraro Foods Mergers and Acquisitions.",2.5,"Ferraro Foods
2.5","Piscataway, NJ",501 to 1000 Employees,1984,Company - Private,Wholesale,Business Services,$500 million to $1 billion (USD)
486,Financial Reporting Manager,$65K - $121K (Glassdoor est.),"Your Opportunity

Schwab Stock Plan Services (SPS) provides a variety of solutions to large, publicly traded companies for the administration of their Equity Compensation plans, including stock options, restricted stock, and employee stock purchase programs. SPS offers solutions for the administration of these plans up to and including full outsourcing capabilities for the recordkeeping and employee services. Our mission is to provide a world class experience for our clients and to provide the opportunity for the employees of our corporate clients to achieve their financial fitness goals. Stock Plan Services is seeking a Financial Reporting Manager who has a deep understanding of share-based payment concepts.

Will consider nationwide talent as workplace flexibility is available to include partial or permanent remote.",3.9,"Charles Schwab
3.9","Westlake, TX",10000+ Employees,1973,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
487,"Senior Director, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"$7,500 Signing Bonus!
Department: Finance & Admin
Reports To: CFO
Direct Reports:
Location: Littleton, MA
Labor Class: Salary
Years of Experience: 10+
Normal Work Schedule: 8:00 AM to 5:00 PM Monday through Friday or as needed",-1,Triumph Modular,"Littleton, MA",-1,-1,-1,-1,-1,-1
488,Senior Manager of Corporate FP&A,$65K - $121K (Glassdoor est.),"Imagine...working for a company that knows that its people are the key to its success in the marketplace. A company in which achieving extraordinary results and having a stimulating work experience are part of the same process.
We cultivate and embrace a diverse employee population. We recognize that people with diverse backgrounds, experiences and perspectives fuel our growth and enrich our global culture.
We are looking for an individual who enjoys working in a fast-paced, team oriented environment, likes to be challenged, and values the opportunity to make a difference.
GENERAL SUMMARY:
Reporting to one of the Directors within Corporate FP&A, this position provides value-added analytical support and insights for the Company’s Strategic and Operating plan, as well as a wide range of corporate projects and initiatives. This role develops and owns the model underlying the Company’s long-term financial algorithm, providing insights and support for capital allocation and resource planning. This individual will have significant interaction with senior Campbell leadership including the CFO and his direct team.",3.7,"Campbell Soup
3.7","Camden, NJ",10000+ Employees,1869,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD)
489,"Director, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"Financial Planning and Analysis Director leads the budgeting, forecasting, long-term planning, implementation, and business strategic analysis of the financial team.
Conducts financial analysis, modeling, forecasting and reporting efforts to ensure efficient financial operations.
Being a Financial Planning and Analysis Director reviews analysis results, develops insightful suggestions for investment, sourcing, cost reduction and leads strategic business decisions.
Requires a bachelor's degree.
Additionally, Financial Planning and Analysis Director typically reports to top management or CFO.",-1,Privately Held Holding Company,Remote,-1,-1,-1,-1,-1,-1
490,Northeast Financial Planning & Analysis Manager,$65K - $121K (Glassdoor est.),"WHAT YOU'LL DO

The Northeast System is the largest system globally for BCG, consisting of six offices within the North America region: Boston, New York, New Jersey, Philadelphia, Pittsburgh, Washington DC. This role also includes our US federal government practice (Fed).

As a senior member of the Northeast system finance team, the FPA manager provides support to system leadership, office leadership, system partners, consulting and business services team. They will interact regularly with Managing Directors and Partners (MDPs) and other members of senior consulting staff.

In addition, you will be connected throughout BCG matrix informing internal functions about outlook and provide decision support to help make informed decisions. This includes building and managing a team of analyst that is fostering relationships across local offices, shared services, regional functions, SBU’s and global services, driving discussions, anticipating needs, providing insight, fielding adhoc analysis and data requests.

You will also be involved with many finance initiatives, including the multi year Future of Finance, being a thought partner with stakeholders, supporting communication and change management of tools, reporting, metrics and processes. Other finance initiatives also include multiyear planning and various P&L scenario modelling.






Members of our finance team are responsible for preserving the intellectual capital, assets, and integrity of BCG. We make a decisive impact on the firm’s direction, performance, and risk-management models. Finance jobs include accounting and reporting, planning and analysis, tax and treasury, financial systems, payroll, and executive compensation.",4.4,"Boston Consulting Group
4.4","New York, NY",10000+ Employees,1963,Company - Private,Consulting,Business Services,$5 to $10 billion (USD)
491,Manager of FP&A,$65K - $121K (Glassdoor est.),"ABOUT THE COMPANY
Global, multibillion-dollar manufacturing company is looking to add a FP&A Manager to their growing finance team. This role will be a part of the corporate FP&A activities and will support business units. Great opportunity for someone looking to make an impact with a growing, dynamic company.
WHY TAKE THE ROLE:
Opportunity for career growth- move into a business unit or climb the ladder in corporate. Role is open due to promotion
Company is growing, organically and through acquisitions
Very well-respected, global, private company

#cfsnov2021",4.5,"Creative Financial Staffing
4.5","Itasca, IL",201 to 500 Employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
492,Financial Planning Manager (Bilingual Korean & English),$65K - $121K (Glassdoor est.),"Company:
LG Magna E-Powertrain USA Inc. - LGMPU
Job Function:
Business Planning
We are currently seeking our newest innovator to join LG Magna EPowertrain USA's dynamic team as a Financial Planning Manager (Bilingual English & Korean.)
To learn more about the new joint venture between LG and Magna, please see the link: http://www.lgnewsroom.com/2020/12/lg-and-magna-enter-joint-venture-agreement-to-expand-in-powertrain-electrification-market/
Responsibilities:
Analyze and forecast financial, economic, and other data to provide accurate and timely information for strategic and operational decisions",-1,LG Magna E-Powertrain USA Inc. - LGMPU,"Troy, MI",-1,-1,-1,-1,-1,-1
493,SVP/Regional Director - Capital Finance - Flexible Location,$65K - $121K (Glassdoor est.),"Bell’s Values:
As stewards, dedicated to the growth and reputation of this independently owned organization, we are committed to:
Promoting and sustaining our family atmosphere.
Providing unequaled personal service to each and every customer.
“Paying it forward” by giving back to the communities we serve.
Our Bottom Line:
Happy Employees! Happy Customers!",4.6,"Bell Bank
4.6","Bloomington, MN",1001 to 5000 Employees,1966,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD)
494,"Manager, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"Your Job
Indeed is seeking a highly motivated Manager to join our rapidly growing Financial Planning and Analysis team. You will assist with global financial operations, working collaboratively with a range of cross-functional partners to enable strategic decision-making.

You approach projects with a flexible, innovative, service-oriented mindset, and a strong emphasis on system-based solutions. You possess an analytical mind, an ability to communicate complex ideas to senior business leaders, and a desire to make a meaningful impact on a dynamic, high-growth technology company. This position oversees a team of FP&A Analysts and reports to the Director of FP&A.

Responsibilities


Our Finance team ensures that Indeed follows the highest standards of business, law and ethics to help us succeed around the world. Our goal is to provide excellent customer service to internal and external clients while helping our management team make decisions using the most relevant and accurate information available.",4.4,"Indeed
4.4","New York, NY",10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
495,"Senior Finance Manager, Financial Reporting & Analysis, USA",$65K - $121K (Glassdoor est.),"Position Title: Senior Finance Manager, Financial Reporting & Analysis, USA
Location: New York, NY (Headquarters)
Who are we?
Pernod Ricard USA is the premium spirits and wine company in the U.S. The company's leading spirits and wines include such prestigious brands as ABSOLUT® Vodka, Chivas Regal® Scotch Whisky, The Glenlivet® Single Malt Scotch Whisky, Jameson® Irish Whiskey, Malibu®, Kahlúa® Liqueur, Beefeater® Gin, and Avión™ Tequila; such superior wines as Jacob's Creek® and Brancott Estate®; and such exquisite champagnes and sparkling wines as Perrier-Jouët® Champagne, G.H. Mumm™ Champagne and Mumm Napa® sparkling wines. Learn more about our history, values, strategies and organization by visiting us at
http://www.pernod-ricard-usa.com/
Note: All new hires must be fully vaccinated for Covid-19 and present proof of upon hiring unless they qualify for a reasonable accommodation based on a disability or sincerely held religious belief (effective December 8, 2021).








2021-05-11-07:00",4.6,"Pernod Ricard
4.6","New York, NY",501 to 1000 Employees,1966,Company - Private,Food & Beverage Manufacturing,Manufacturing,$2 to $5 billion (USD)
496,Financial Planning & Analysis Senior Manager,$65K - $121K (Glassdoor est.),"Job Description
Operating within the Corporate Finance function, the Senior Manager, FP&A is a key member of Vertex's Financial Planning & Analysis team, providing financial direction and strategic insight including identification of key value drivers and Business KPIs, helping the organization deliver on long-term goals and influencing strategy. This role will help drive our annual long-range planning process and will partner closely with functional teams to consolidate and analyze enterprise portfolio financial metrics (profitability, valuations, scenarios, etc.), with a focus on influencing business strategy and decisions through an understanding of the key drivers of long-term performance, enterprise value and communicating the range of possible outcomes. The best candidate will also endeavor to identify process improvement opportunities and will collaborate with functional teams to ensure standardization where appropriate.",3.8,"Vertex Pharmaceuticals
3.8","Boston, MA",1001 to 5000 Employees,1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
497,"Senior Vice-President, Finance and Administration",$65K - $121K (Glassdoor est.),"POSITION OVERVIEW
The SVP of Finance and Administration oversees and leads Camp Fire’s internal finance and administrative functions as well as builds and manages the systems needed to ensure organizational health and stability. This role is charged with transforming and enhancing existing financial and administrative functions to the next level of performance during a period of significant change in the organization. The SVP reports directly to the President & CEO and serves as a key member of the executive team. This individual will partner with senior leadership and the Board of Directors to develop and implement sustainable, innovative and fiscally responsible strategies across the organization. This team player must demonstrate the ability to adapt to a continually evolving environment and possess superior leadership, communication and creative problem-solving skills.",2.8,"Camp Fire First Texas
2.8",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
498,Director of Financial Planning and Analysis,$65K - $121K (Glassdoor est.),"Who Are We? QinetiQ Inc. is a leading innovator with over 25 years of experience rapidly developing advanced C5ISR sensor solutions and is a renowned world leader in robotics and autonomy. The combined QinetiQ U.S.

business unit brings capabilities across the full lifecycle of technology development from applied research and development to rapid prototyping, testing, fielding, and sustainment. Our expertise with unmanned platforms, broad sensing modalities, and cross-domain interoperability ensures that we deliver integrated solutions for Warfighter dominance in all phases of combat. We are a world-class team of professionals who deliver next generation technology and products in robotic and autonomous platforms and systems, ground systems, soldier systems, maritime systems, airborne sensors and payloads, processing and exploitation capabilities, and integrated C2 solutions. Much of our work contributes to innovative research in ﬁelds such as sensor science, signal processing, data fusion, artiﬁcial intelligence (AI), machine learning (ML), and augmented reality (AR).

Our customers are always our number one priority and we consistently deliver Mission-Led Innovation to empower and protect our Defense and Security forces in the U.S. and abroad. QinetiQ Inc. C5ISR Solutions is looking for an experienced, colloborative financial professional to lead our financial planning & analysis function.

In this role the Director of Financial Planning & Analysis will contribute to our mission by doing the following: Your Contribution to Our Mission: Prepare annual profit and loss ("" P& L""), indirect cost budgets, quarterly P&L forecasts and periodic indirect cost forecasts. Perform monthly reporting of actual versus budgeted performance of P&L, balance sheet and cash flow and supporting variance analysis (include in g program-level drivers). Prepare monthly indirect cost reports and variance to budget analysis for department heads and senior management. Conduct monthly reviews and quarterly executive reviews of same.

Ensure accurate monthly program-level budgeting for use by program managers and baseline input to business forecasts. Ensure appropriate revenue recognition for various contract types, including profit accrual. Prepare monthly funded and unfunded backlog reports. Provide program funding requirements to Program Offices and prepare the financial analysis required for work-at-risk request form on a timely basis.

Participate in annual strategic planning process, including development of estimating models and preparation of summary financial estimates. Prepare financial data and appropriate variance comments for presentation to the board of directors in addition to coordination/preparation of the board booklet. Scrutinize the indirect rate performance as part of monthly closing process and conduct monthly management meetings to discuss indirect cost performance versus budget. To Land This Job, You Need: 8-10+ years of work experience in financial planning & analysis, accounting, consulting, and/or corporate finance.

Bachelor’s Degree in Accounting or Finance required, MBA is a plus. Exceptional financial modeling skills. Exceptional attention to detail and accuracy. Excellent analytical abilities, problem-solving skills and business acumen.

Exceptional written and verbal communications skills. Excellent project and time management abilities. Ability to work under pressure within short time constraints. Ability to effectively interact with all levels of management on financial related issues.

Strong Ability and clearly articulate financial material and analytics and provide guidance to leadership acting as a business partner. Job Type: Full Time Clearance Level Must Be Able to Obtain : DOD Secret Clearance Level Must Be Able to Obtain: DOD Secret Why QinetiQ Inc.? Your work will contribute to the protection of American Warfighters and Security Forces. Opportunity to work with cutting edge technology.

Extensive opportunities for continuous learning, professional growth and advancement. We only hire the best! No matter if you are entry or senior level, you will have the opportunity learn from some of the best in the industry. We have fun!

We regularly have company events, from luncheons and costume contests to golf tournaments. We care about YOU and YOUR FAMILY. We offer competitive benefits and health insurance options. No One Has Time for Long Job Applications!

We completely understand. That is why we have made the application process easy. We promise. This will be simple.

If because of a medical condition or disability, you need a reasonable accommodation for any part of the employment process, please send an e-mail to staffing@us.qinetiq.com or call (540) 658-2720 Opt 4 and let us know the nature of your request and your contact information. QinetiQ Inc. is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status.",2.9,"QinetiQ
2.9","Lorton, VA",501 to 1000 Employees,1956,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD)
499,"Sr Manager, Financial Management",$65K - $121K (Glassdoor est.),"The Senior Manager supporting the Dunkin’ Advertising Fund will empower data-driven strategic decision making by creating, budgeting/forecasting, analyzing, reporting and communicating financial information into actionable insights for Finance & Marketing Leadership. In this position, the Senior Manager provides overall financial management leadership to the Dunkin’ U.S. marketing team by overseeing the financial modeling and analyses to track, forecast and report sales/revenue and Ad Spend, ultimately ensuring accurate reporting to Dunkin’ Leadership and franchisees; own processes, work independently and contribute to overall team success; support various groups within the organization including, but not limited to: Brand Marketing, Integrated/Field Marketing, Marketing Strategy, Digital Marketing, Franchisees, various Corporate Services segments and Finance. This Dunkin’ U.S. Senior Finance Manager role will also support other aspects of the Dunkin’ U.S. business in conjunction with, and in support of, the Finance Director - Dunkin’ U.S. as we continue to evolve and adapt to new business normal requirements and expectations of the COVID-19 environment. This role requires a professional and experienced Finance manager who displays the ability to adapt and improvise to the “needs at hand” to support all aspect of the business with sound financial acumen and management skills.",3.7,"Inspire Brands
3.7","Canton, MA",10000+ Employees,2018,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",Unknown / Non-Applicable
500,"Manager, Financial Planning & Analysis- Remote",$65K - $121K (Glassdoor est.),"Medisolv is seeking a Manager of Financial Planning & Analysis (FP&A). Reporting to the Chief Financial Officer, this position will provide enterprise-wide leadership of the budgeting, forecasting, long-term planning, implementation, and strategic business analysis function. They will lead financial analysis, modeling, forecasting, pricing analysis, and financial reporting to ensure efficient business operations. Further, they will review outcomes with an analytical mindset, develop thoughtful recommendations for strategic initiatives and provide cost management recommendations for business units.
Essential Functions:
Manage and develop strategic planning, performance metrics, management reporting, annual budgets, interim forecasts and financial analyses for the company
Conduct sensitivity analysis around broad and in-depth internal and external factors
Partner with executive management to enable informed decision making based on trends, analysis and “what-if” outcomes",4.6,"Medisolv, Inc.
4.6","Columbia, MD",51 to 200 Employees,1999,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
501,Director Of Financial Planning And Analysis,$65K - $121K (Glassdoor est.),"Are you a driven finance executive looking for a new opportunity? Well, this position could be for you! We are conducting a search for a Director of Financial Planning and Analysis to join a top performing multi-site healthcare company in Tampa Bay!
Director of Financial Planning and Analysis Benefits and Compensation:
A professional, fast-paced, working environment
GREAT leadership and high visibility
Strong benefits, including 401(k)
Highly competitive compensation of $115,000 - $130,000 (commensurate with experience), plus bonus potential!
Director of Financial Planning and Analysis Job Duties:",5.0,"Taylor White Accounting and Finance
5.0","Tampa, FL",51 to 200 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
502,REIT Financial Reporting Manager,$65K - $121K (Glassdoor est.),"Why a Great Opportunity
Our client is one of the largest property management firm in the USA with 325+ communities in more than 26 states, theyve grown to become one of the countrys largest management companies through their commitment to their own residents.
Job Description
As a Financial Reporting Manager, you will be overseeing one or more teams of accounting professionals including the teams work and monitor adherence to SEC, GAAP, SOX & SOC standards. You will communicate with clients and internal and external auditors related to financial reporting, internal controls, and public filings of properties.
Qualifications
Bachelors degree in Accounting and CPA Designation

7+ Years of Corporate Accounting Experience, including Experience at Public Company with SEC, SOX and SOC Reporting

Prior Managerial Experience of Accounting Professionals

Advanced Microsoft Excel and Microsoft Office application skills

Ability to work in a fast paced, deadline driven environment

Strong understanding and working knowledge of the company's policies and procedures

Ability to work with a diverse group of people and customers

Public audit experience

Previous real estate experience


University - Bachelor's Degree/3-4 Year Degree",5.0,"NPAworldwide
5.0","Ankeny, IA",1 to 50 Employees,1956,Company - Private,Membership Organizations,Business Services,$1 to $5 million (USD)
